"w-100 href","w_q67L","w_SrYk","absolute src","mr2","mr1","w_q67L 2","gray","mb1","normal","sans-serif","w_q67L 3","f7 2","flex src","f7 3","b","f7 4","b 2"
"https://www.walmart.ca/en/ip/Orville-Redenbacher-Extra-Buttery-Microwave-Popcorn-3-Pack-3-x-82-g-246-g/10285100?classType=REGULAR&from=/search","Orville Redenbacher Extra Buttery Microwave Popcorn, 3 Pack (3 x 82 g) 246 g, Non-GMO, whole grain microwave popcorn with a high source of fibre and gluten free","","https://i5.walmartimages.com/asr/f9ce23cb-924f-4334-80d5-13613345eec5.d73b88276f999ec79ee5873aaf61e04e.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$4.28","current price $4.28","$1.74/100g","Orville Redenbacher's","Orville Redenbacher Extra Buttery Microwave Popcorn, 3 Pack (3 x 82 g) 246 g, Non-GMO, whole grain microwave popcorn with a high source of fibre and gluten free","90","4.6556 out of 5 stars. 90 reviews","Free Delivery with","https://i5.walmartimages.com/dfw/3ccc2d91-49dd/k2-_2dc6530f-2ead-40b6-8ec8-fedc1c0c8978.v1.png","Pickup","today","Delivery","today"
"https://www.walmart.ca/en/ip/Angie-s-BOOMCHICKAPOP-Gluten-Free-Non-GMO-White-Cheddar-Puffs-170-g/6000204142426?classType=REGULAR&from=/search","Angie’s BOOMCHICKAPOP® Gluten-Free, Non GMO, White Cheddar Puffs, 170 g, A gluten free snack made with real cheddar cheese, Non GMO and puffed in Canada.","","https://i5.walmartimages.com/asr/29e69291-187b-4305-97af-dde0ca99ebce.b620c89220577c156f4f7e4014fb5dd9.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$4.98","current price $4.98","$2.93/100g","Angie's BOOMCHICKAPOP","Angie’s BOOMCHICKAPOP® Gluten-Free, Non GMO, White Cheddar Puffs, 170 g, A gluten free snack made with real cheddar cheese, Non GMO and puffed in Canada.","146","4.6918 out of 5 stars. 146 reviews","Free Delivery with","https://i5.walmartimages.com/dfw/3ccc2d91-49dd/k2-_2dc6530f-2ead-40b6-8ec8-fedc1c0c8978.v1.png","Delivery","today","",""
"https://www.walmart.ca/en/ip/Orville-Redenbacher-Light-Buttery-Mircowave-Popcorn-6-Pack-6-x-76-g-456-g/10252627?classType=REGULAR&athbdg=L3033&from=/search","Orville Redenbacher  Light Buttery Mircowave Popcorn, 6 Pack (6 x 76 g) 456 g, Non-GMO, gluten free microwave popcorn with a high source of fibre and 50% less fat*","2 for $8","https://i5.walmartimages.com/asr/af48b12a-2512-4429-aeb5-2bc5a32f60ce.1694f291b519ab8db136f5c34d9ade30.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$5.47","current price $5.47","$1.20/100g","Orville Redenbacher's","Orville Redenbacher  Light Buttery Mircowave Popcorn, 6 Pack (6 x 76 g) 456 g, Non-GMO, gluten free microwave popcorn with a high source of fibre and 50% less fat*","83","4.5542 out of 5 stars. 83 reviews","Free Delivery with","https://i5.walmartimages.com/dfw/3ccc2d91-49dd/k2-_2dc6530f-2ead-40b6-8ec8-fedc1c0c8978.v1.png","Pickup","today","Delivery","today"
"https://www.walmart.ca/en/ip/Orville-Redenbacher-Buttery-Microwave-Popcorn-Mini-Bags-8-mini-bags-43g/10285218?classType=REGULAR&athbdg=L3033&from=/search","Orville Redenbacher Buttery Microwave Popcorn Mini Bags (8 mini bags, 43g), Non-GMO, whole grain microwave popcorn with a high source of fibre and gluten free","2 for $8","https://i5.walmartimages.com/asr/df0fb5e9-15a0-4119-81c7-691253ebcfe7.5d2e5c1957456a3de2437913c338f908.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$5.47","current price $5.47","$1.61/100g","Orville Redenbacher's","Orville Redenbacher Buttery Microwave Popcorn Mini Bags (8 mini bags, 43g), Non-GMO, whole grain microwave popcorn with a high source of fibre and gluten free","290","4.4931 out of 5 stars. 290 reviews","Free Delivery with","https://i5.walmartimages.com/dfw/3ccc2d91-49dd/k2-_2dc6530f-2ead-40b6-8ec8-fedc1c0c8978.v1.png","Pickup","today","Delivery","today"
"https://www.walmart.ca/en/ip/Orville-Redenbacher-Smart-Pop-Mircowave-Popcorn-8-Mini-Bags-8-x-31-g-248-g/206256?classType=REGULAR&athbdg=L3033&from=/search","Orville Redenbacher Smart Pop! Mircowave Popcorn, 8 Mini Bags (8 x 31 g) 248 g, Non-GMO, gluten free microwave popcorn with a high source of fibre and 80% less fat*","2 for $8","https://i5.walmartimages.com/asr/6cd2f71c-143f-4ba9-8be5-8d410952624f.ec20f1c645c266a9c789921123dd7f96.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$5.47","current price $5.47","$2.21/100g","Orville Redenbacher's","Orville Redenbacher Smart Pop! Mircowave Popcorn, 8 Mini Bags (8 x 31 g) 248 g, Non-GMO, gluten free microwave popcorn with a high source of fibre and 80% less fat*","110","4.4182 out of 5 stars. 110 reviews","Free Delivery with","https://i5.walmartimages.com/dfw/3ccc2d91-49dd/k2-_2dc6530f-2ead-40b6-8ec8-fedc1c0c8978.v1.png","Pickup","today","Delivery","today"
"https://www.walmart.ca/en/ip/Orville-Redenbacher-Sweet-Salty-Kettlecorn-Microwave-Popcorn-6-bags-82g/6000195192055?classType=REGULAR&athbdg=L3033&from=/search","Orville Redenbacher Sweet & Salty Kettlecorn Microwave Popcorn (6 bags, 82g), Non-GMO, whole grain microwave popcorn with a high source of fibre and gluten free","2 for $8","https://i5.walmartimages.com/asr/2339e100-af52-46ae-ad71-2f317900fde1.93666060d76049a0c08c4e98709131fe.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$5.47","current price $5.47","$1.11/100g","Orville Redenbacher's","Orville Redenbacher Sweet & Salty Kettlecorn Microwave Popcorn (6 bags, 82g), Non-GMO, whole grain microwave popcorn with a high source of fibre and gluten free","166","4.7108 out of 5 stars. 166 reviews","Free Delivery with","https://i5.walmartimages.com/dfw/3ccc2d91-49dd/k2-_2dc6530f-2ead-40b6-8ec8-fedc1c0c8978.v1.png","Pickup","today","Delivery","today"
"https://www.walmart.ca/en/ip/So-Delicious-Cashew-Dairy-Free-Frozen-Dessert-Salted-Caramel-Cluster-Flavour-500ml/6000200952676?classType=REGULAR&from=/search","So Delicious Cashew Dairy-Free Frozen Dessert, Salted Caramel Cluster Flavour, 500ml, 500 mL Dairy-Free Gluten Free Salted Caramel Cluster Flavoured, Cashew Frozen Dessert","","https://i5.walmartimages.com/asr/9cdc8ca3-6e08-4f4f-a3bd-ce6c13542506.759f430aba1d0849dbf383874a9d8abb.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","Add","$7.27","current price $7.27","","So Delicious","So Delicious Cashew Dairy-Free Frozen Dessert, Salted Caramel Cluster Flavour, 500ml, 500 mL Dairy-Free Gluten Free Salted Caramel Cluster Flavoured, Cashew Frozen Dessert","34","4.6176 out of 5 stars. 34 reviews","Free Delivery with","https://i5.walmartimages.com/dfw/3ccc2d91-49dd/k2-_2dc6530f-2ead-40b6-8ec8-fedc1c0c8978.v1.png","Pickup","today","Delivery","today"
"https://www.walmart.ca/en/ip/CHEESE-POPS-CHEDDAR/4B33IJ8B64EX?classType=REGULAR&from=/search","CHEESE POPS CHEDDAR, Natuarally Gluten Free Brazilian Style Cheese Buns","","https://i5.walmartimages.com/asr/d6ba9064-61bf-4a03-8dca-6a38ea44c15a.4c2b8b223fb40f184aac5fcdac337442.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$7.97","current price $7.97","","MANDIOCA","CHEESE POPS CHEDDAR, Natuarally Gluten Free Brazilian Style Cheese Buns","4","3 out of 5 stars. 4 reviews","","","","","",""
"https://www.walmart.ca/en/ip/Bob-s-Red-Mill-Gluten-Free-Brownie-Mix/10231672?classType=REGULAR&from=/search","Bob's Red Mill Gluten Free Brownie Mix","","https://i5.walmartimages.com/asr/8eb0ce12-545b-411b-8af2-ba99298e1540.358611f037d4644cf0499a5a530d74ea.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$7.17","current price $7.17","$1.21/100g","Bob's Red Mill","Bob's Red Mill Gluten Free Brownie Mix","1","5 out of 5 stars. 1 reviews","","","","","",""
"https://www.walmart.ca/en/ip/P-A-N-Pre-Cooked-White-Gluten-Free-Corn-Meal/6000188762872?classType=REGULAR&athbdg=L1102&from=/search","P.A.N. Pre-Cooked White Gluten Free Corn Meal","100+ bought in past month","https://i5.walmartimages.com/asr/003fc61e-2bcc-4a76-9c12-f663fe4e812b.e0093ea44528ec2d64ad2d2551a235dc.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$3.97","current price $3.97","40¢/100g","Noel","P.A.N. Pre-Cooked White Gluten Free Corn Meal","322","4.7764 out of 5 stars. 322 reviews","","","","","",""
"https://www.walmart.ca/en/ip/Larabar-Gluten-Free-Minis-Peanut-Butter-Chocolate-Chip/6000204477106?classType=REGULAR&from=/search","Larabar Gluten Free Minis Peanut Butter Chocolate Chip","","https://i5.walmartimages.com/asr/dba4caf5-8a9d-43e8-95e2-de477a8d6a5f.d9311fcb82d37c64b0694173b47962b7.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$17.47","current price $17.47","$3.97/100g","LARABAR","Larabar Gluten Free Minis Peanut Butter Chocolate Chip","4","4.5 out of 5 stars. 4 reviews","","","","","",""
"https://www.walmart.ca/en/ip/The-GFB-Gluten-Free-Bites-Coconut-Cashew/6000199212730?classType=REGULAR&from=/search","The GFB: Gluten Free Bites – Coconut Cashew, Pouch. 113g","","https://i5.walmartimages.com/asr/d39c0c63-1438-42bc-854b-ea25bfeb99f5.5d40312c1e8386084e8d4242e150ca21.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$5.97","current price $5.97","$5.28/100g","The GFB","The GFB: Gluten Free Bites – Coconut Cashew, Pouch. 113g","","","","","","","",""
"https://www.walmart.ca/en/ip/Bob-s-Red-Mill-Gluten-Free-Pizza-Crust-Mix/879520?classType=REGULAR&from=/search","Bob's Red Mill Gluten Free Pizza Crust Mix","","https://i5.walmartimages.com/asr/c8a7670f-9a2f-4c03-b9d0-4d34d94e3a58.b8338f2c8c6f2c15eae534f17db38570.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$6.37","current price $6.37","$1.41/100g","Tree of Life","Bob's Red Mill Gluten Free Pizza Crust Mix","","","","","","","",""
"https://www.walmart.ca/en/ip/Glutino-Gluten-Free-Original-Crackers-125-g-1-x-125-g/10233985?classType=REGULAR&from=/search","Glutino Gluten Free Original Crackers - 125 g (1 x 125 g)","","https://i5.walmartimages.com/asr/95f569c0-1276-48e6-a73f-40472eda6e9d.f08b153fff0743906e5518d2db3115b8.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$5.47","current price $5.47","$4.38/100g","Glutino","Glutino Gluten Free Original Crackers - 125 g (1 x 125 g)","7","4.2857 out of 5 stars. 7 reviews","","","","","",""
"https://www.walmart.ca/en/ip/Glutino-Gluten-Free-Cheddar-Crackers-125-g-1-x-125-g/10233785?classType=REGULAR&from=/search","Glutino Gluten Free Cheddar Crackers - 125 g (1 x 125 g)","","https://i5.walmartimages.com/asr/693302d4-0c51-409c-872a-46cbd19a18ec.28bac63081f66fbeecdac13592fdf9c6.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$5.47","current price $5.47","$4.38/100g","Glutino","Glutino Gluten Free Cheddar Crackers - 125 g (1 x 125 g)","12","3.75 out of 5 stars. 12 reviews","","","","","",""
"https://www.walmart.ca/en/ip/Glutino-Gluten-Free-Covered-Pretzels-Yogurt-Flavour-No-Artificial-Colours-Flavours-Egg-Ingredients-Non-GMO-Project-Certified-Kosher-Flavoured-156-g/10233990?classType=REGULAR&from=/search","Glutino Gluten Free Covered Pretzels – Yogurt Flavour - No Artificial Colours or Flavours - No Egg Ingredients - Non-GMO Project Certified and Kosher - Certified Yogurt Flavoured Pretzels - 156 g","","https://i5.walmartimages.com/asr/2bc69a0a-a3c8-4452-9a1c-0e493fa006f8.99312a88a30b651235ed19b71153dd11.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$8.47","current price $8.47","$5.43/100g","Glutino","Glutino Gluten Free Covered Pretzels – Yogurt Flavour - No Artificial Colours or Flavours - No Egg Ingredients - Non-GMO Project Certified and Kosher - Certified Yogurt Flavoured Pretzels - 156 g","10","4.5 out of 5 stars. 10 reviews","","","","","",""
"https://www.walmart.ca/en/ip/Glutino-Gluten-Free-Fudge-Covered-Pretzels-No-Artificial-Colours-Flavours-Egg-Ingredients-Non-GMO-Project-Certified-Kosher-Chocolate-156-g-1-x-g/10233788?classType=REGULAR&from=/search","Glutino Gluten Free Fudge Covered Pretzels - No Artificial Colours or Flavours - No Egg Ingredients - Non-GMO Project Certified and Kosher - Certified Chocolate Covered Pretzels - 156 g (1 x 156 g)","","https://i5.walmartimages.com/asr/7e3b577e-809a-4126-91ba-ba582bc8b086.f7119eb50ce9c9e9b4bc23ad8afe5d20.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$8.47","current price $8.47","$5.43/100g","Glutino","Glutino Gluten Free Fudge Covered Pretzels - No Artificial Colours or Flavours - No Egg Ingredients - Non-GMO Project Certified and Kosher - Certified Chocolate Covered Pretzels - 156 g (1 x 156 g)","19","4.6842 out of 5 stars. 19 reviews","","","","","",""
"https://www.walmart.ca/en/ip/Nature-s-Path-Gluten-Free-Brown-Sugar-Maple-Oatmeal/6000197606292?classType=REGULAR&from=/search","Nature's Path Gluten Free Brown Sugar Maple Oatmeal, 320G (8 Packets)","","https://i5.walmartimages.com/asr/5dc0a576-2f36-49b2-acaf-4fb7a0ba78d0.47ffe31de6140cf6e5c64e6308f402f0.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$5.97","current price $5.97","$1.87/100g","Nature's Path","Nature's Path Gluten Free Brown Sugar Maple Oatmeal, 320G (8 Packets)","16","4.6875 out of 5 stars. 16 reviews","","","","","",""
"https://www.walmart.ca/en/ip/Explore-Cuisine-Black-Bean-Spaghetti/6000199218571?classType=REGULAR&from=/search","Explore Cuisine Black Bean Spaghetti","","https://i5.walmartimages.com/asr/a39d67ce-82fb-4cf4-85a2-b218d1bf8343.062e4c7db1734f7f76743f62cf7a5d0a.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$5.97","current price $5.97","$2.99/100g","Explore Cuisine","Explore Cuisine Black Bean Spaghetti","","","","","","","",""
"https://www.walmart.ca/en/ip/Stoked-Oats-Gluten-Free-Hot-Cereal-Bucking-Eh/6000196734751?classType=REGULAR&from=/search","Stoked Oats Gluten Free Hot Cereal - Bucking Eh","","https://i5.walmartimages.com/asr/92b5a908-e5e8-47db-8aaf-2e14596eb4ab.944b5240eb90f39ab8d308d8b82954ad.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$8.97","current price $8.97","$1.79/100g","Stoked Oats Gluten Free Hot Cereal","Stoked Oats Gluten Free Hot Cereal - Bucking Eh","","","","","","","",""
"https://www.walmart.ca/en/ip/Stoked-Oats-Gluten-Free-Hot-Cereal-Stone-Age/6000196734755?classType=REGULAR&from=/search","Stoked Oats Gluten Free Hot Cereal - Stone Age","","https://i5.walmartimages.com/asr/c264d242-2a19-48a8-b40a-aac499930850.f117404b66c9cd5c306109662347156e.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$8.97","current price $8.97","$1.79/100g","Stoked Oats Gluten Free Hot Cereal","Stoked Oats Gluten Free Hot Cereal - Stone Age","","","","","","","",""
"https://www.walmart.ca/en/ip/Nature-s-Path-Gluten-Free-Variety-Pack-Oatmeal/6000197638399?classType=REGULAR&from=/search","Nature's Path Gluten Free Variety Pack Oatmeal","","https://i5.walmartimages.com/asr/946c17f9-7f6b-410d-99cf-197f61481a2a.5986eb965801298fe2b114a06ab9697e.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$4.50","current price $4.50","$1.41/100g","Nature's Path","Nature's Path Gluten Free Variety Pack Oatmeal","8","4.5 out of 5 stars. 8 reviews","","","","","",""
"https://www.walmart.ca/en/ip/Chex-Gluten-Free-Cinnamon-Cereal-Family-Size/1H94FXHH9XEL?classType=REGULAR&from=/search","Chex Gluten Free Cinnamon Cereal Family Size","","https://i5.walmartimages.com/asr/1ae13296-9279-4343-a841-7a15456b67f5.53db575b3a50d5f290a451e5b5d83c15.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$4.87","current price $4.87","90¢/100g","Chex","Chex Gluten Free Cinnamon Cereal Family Size","2","4.5 out of 5 stars. 2 reviews","","","","","",""
"https://www.walmart.ca/en/ip/kinnikinnick-gluten-free-panko-style-bread-crumbs/6000192484108?classType=REGULAR&from=/search","Kinnikinnick Gluten Free Panko Style Bread Crumbs","","https://i5.walmartimages.ca/images/Enlarge/039/354/6000200039354.jpg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$53.90","current price $53.90","","Kinnikinnick Foods","Kinnikinnick Gluten Free Panko Style Bread Crumbs","3","5 out of 5 stars. 3 reviews","","","","","",""
"https://www.walmart.ca/en/ip/Manischewitz-Matzo-Square-Gluten-Free/6000202053339?classType=REGULAR&from=/search","Manischewitz Matzo Square Gluten Free","","https://i5.walmartimages.com/asr/e9c9560c-6736-48c9-a286-e91a2f484b76.3890e8a1d8eaeaf560be76fcb485a889.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$7.77","current price $7.77","3¢/100ml","Manischewitz","Manischewitz Matzo Square Gluten Free","11","3.3636 out of 5 stars. 11 reviews","","","","","",""
"https://www.walmart.ca/en/ip/Glutino-Gluten-Free-Chocolate-Vanilla-Creme-Cookies-Kosher-Certified-Certified-Gluten-Free-Chocolate-Vanilla-Sandwich-Cookies-300-g-1-x-300-g/6000202186248?classType=REGULAR&from=/search","Glutino Gluten Free Chocolate Vanilla Creme Cookies - Kosher Certified - Certified Gluten Free Chocolate Vanilla Sandwich Cookies- 300 g (1 x 300 g)","","https://i5.walmartimages.com/asr/025f3c29-0d05-4a9d-a42c-44895be5de00.04648cbd29959f01928f50ec5d3ea336.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$4.97","current price $4.97","$1.66/100g","Glutino","Glutino Gluten Free Chocolate Vanilla Creme Cookies - Kosher Certified - Certified Gluten Free Chocolate Vanilla Sandwich Cookies- 300 g (1 x 300 g)","8","4.625 out of 5 stars. 8 reviews","","","","","",""
"https://www.walmart.ca/en/ip/Glutino-Gluten-Free-Vanilla-Creme-Cookies-Kosher-Certified-Gluten-Free-Vanilla-Creme-Cookies-300-g-1-x-300-g/6000202186204?classType=REGULAR&from=/search","Glutino Gluten Free Vanilla Creme Cookies - Kosher Certified - Gluten Free Vanilla Creme Cookies- 300 g (1 x 300 g)","","https://i5.walmartimages.com/asr/2fabdd74-7b1b-4894-ad1d-08ab55bddf24.bca35acd70346376ec2f583ef503bb3b.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$7.27","current price $7.27","$2.42/100g","Glutino","Glutino Gluten Free Vanilla Creme Cookies - Kosher Certified - Gluten Free Vanilla Creme Cookies- 300 g (1 x 300 g)","","","","","","","",""
"https://www.walmart.ca/en/ip/Glutino-Gluten-Free-Multigrain-Crackers-125-g-1-x-125-g/6000202187021?classType=REGULAR&from=/search","Glutino Gluten Free Multigrain Crackers - 125 g (1 x 125 g)","","https://i5.walmartimages.com/asr/acaa159c-7eea-432a-a895-0e661ef465d3.3dd35ab5a1e8e85ee98c5f0084593a10.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$5.37","current price $5.37","$4.30/100g","Glutino","Glutino Gluten Free Multigrain Crackers - 125 g (1 x 125 g)","2","4 out of 5 stars. 2 reviews","","","","","",""
"https://www.walmart.ca/en/ip/genuine-health-fermented-greek-yogurt-proteins-15g-protein-bars-7g-of-fibre-gluten-free-non-gmo-peanut-butter-chocolate/6000198761008?classType=REGULAR&from=/search","Genuine Health Fermented Greek Yogurt Proteins+, 15g Protein Bars, 7g of Fibre, Gluten Free, Non GMO, Peanut Butter Chocolate","","https://i5.walmartimages.ca/images/Enlarge/018/943/6000200018943.jpg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$3.47","current price $3.47","$6.31/100g","Genuine Health","Genuine Health Fermented Greek Yogurt Proteins+, 15g Protein Bars, 7g of Fibre, Gluten Free, Non GMO, Peanut Butter Chocolate","","","","","","","",""
"https://www.walmart.ca/en/ip/CRACKERS-ONION/6000188760858?classType=REGULAR&from=/search","CRACKERS ONION, E-ABSOLUTELY CRACKERS ONION","","https://i5.walmartimages.com/asr/9204f8aa-fbc8-4b08-b8df-803bbc758e7d_1.3ae76e00e6c1b6ea1b11e42313d36e28.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$7.47","current price $7.47","$5.98/100g","ABSOLUTELY GLUTEN FREE","CRACKERS ONION, E-ABSOLUTELY CRACKERS ONION","","","","","","","",""
"https://www.walmart.ca/en/ip/promax-original-protein-bars-double-fudge-brownie/6000198539547?classType=REGULAR&from=/search","Promax® Original Protein Bars – Double Fudge Brownie","","https://i5.walmartimages.ca/images/Enlarge/578/505/6000198578505.jpg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$35.97","current price $35.97","","Promax","Promax® Original Protein Bars – Double Fudge Brownie","3","4.6667 out of 5 stars. 3 reviews","","","","","",""
"https://www.walmart.ca/en/ip/promax-original-protein-bars-nutty-butter-crisp/6000198543610?classType=REGULAR&from=/search","Promax® Original Protein Bars – Nutty Butter Crisp","","https://i5.walmartimages.ca/images/Enlarge/578/520/6000198578520.jpg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$35.97","current price $35.97","","Promax","Promax® Original Protein Bars – Nutty Butter Crisp","5","4.8 out of 5 stars. 5 reviews","","","","","",""
"https://www.walmart.ca/en/ip/promax-original-protein-bars-chocolate-chip-cookie-dough/6000198537437?classType=REGULAR&from=/search","Promax® Original Protein Bars - Chocolate Chip Cookie Dough","","https://i5.walmartimages.ca/images/Enlarge/578/479/6000198578479.jpg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$35.97","current price $35.97","","Promax","Promax® Original Protein Bars - Chocolate Chip Cookie Dough","7","4.8571 out of 5 stars. 7 reviews","","","","","",""
"https://www.walmart.ca/en/ip/promax-original-protein-bars-cookies-n-cream/6000198543780?classType=REGULAR&from=/search","Promax® Original Protein Bars – Cookies ‘n Cream","","https://i5.walmartimages.ca/images/Enlarge/578/556/6000198578556.jpg?odnHeight=580&odnWidth=580&odnBg=FFFFFF","","$35.97","current price $35.97","","Promax","Promax® Original Protein Bars – Cookies ‘n Cream","4","4.75 out of 5 stars. 4 reviews","","","","","",""
